Symbol,Entry Date,Exit Date,Entry Price,Exit Price,Position Size,Stop Loss,Take Profit,Exit Reason,Profit/Loss $,Profit/Loss %,Capital After Trade,Trade Duration
AAPL,2024-03-27,2024-04-01,172.49551391601562,169.0456036376953,8.695878321394003,169.0456036376953,179.39533447265626,Stop Loss,-29.999999999999996,-2.0000000000000027,970.0,5
AAPL,2024-05-03,2024-05-15,182.5181884765625,189.818916015625,7.971808246315341,178.86782470703125,189.818916015625,Take Profit,58.199999999999996,4.0000000000000036,1028.2,12
AAPL,2024-05-20,2024-05-23,190.40008544921875,186.59208374023436,8.10031149072849,186.59208374023436,198.0160888671875,Stop Loss,-30.846,-2.000000000000009,997.354,3
AAPL,2024-05-24,2024-06-11,189.3436279296875,196.917373046875,7.9011425753157445,185.55675537109374,196.917373046875,Take Profit,59.84124,4.000000000000007,1057.19524,18
AAPL,2024-06-12,2024-06-21,212.35630798339844,208.10918182373047,7.467604212275027,208.10918182373047,220.85056030273438,Stop Loss,-31.7158572,-2.000000000000001,1025.4793828,9
AAPL,2024-06-26,2024-07-05,212.5356903076172,221.03711791992188,7.237462432656067,208.28497650146485,221.03711791992188,Take Profit,61.5287629680002,4.0000000000000036,1087.008145768,9
AAPL,2024-07-08,2024-07-15,227.056884765625,236.13916015625,7.181073678232943,222.5157470703125,236.13916015625,Take Profit,65.22048874608001,4.0,1152.22863451408,7
AAPL,2024-08-23,2024-09-03,226.3418426513672,221.81500579833983,7.635985160875748,221.81500579833983,235.39551635742188,Stop Loss,-34.566859035422404,-2.000000000000008,1117.6617754786578,11
AAPL,2024-09-26,2024-10-07,227.02035522460938,222.47994812011717,7.384768037911369,222.47994812011717,236.10116943359375,Stop Loss,-33.52985326435973,-2.000000000000007,1084.1319222142981,11
AAPL,2024-10-09,2024-11-01,229.03591918945312,224.45520080566405,7.100187119454786,224.45520080566405,238.19735595703125,Stop Loss,-32.52395766642894,-2.0000000000000058,1051.6079645478692,23
AAPL,2024-11-22,2024-12-02,229.61753845214844,238.80223999023437,6.869736333971403,225.02518768310546,238.80223999023437,Take Profit,63.09647787287196,3.9999999999999973,1114.704442420741,10
AAPL,2024-12-03,2024-12-17,242.3834991455078,252.07883911132814,6.898393122987879,237.53582916259765,252.07883911132814,Take Profit,66.88226654524446,4.000000000000005,1181.5867089659855,14
AAPL,2024-12-19,2024-12-26,249.51565551757812,259.49628173828125,7.103281995562458,244.52534240722656,259.49628173828125,Take Profit,70.89520253795912,4.000000000000002,1252.4819115039447,7
AAPL,2025-02-06,2025-02-07,232.9638671875,228.30458984375,8.064438876024635,228.30458984375,242.282421875,Stop Loss,-37.57445734511834,-2.0000000000000027,1214.9074541588263,1
AAPL,2025-02-11,2025-02-13,232.6199951171875,241.92479492187502,7.834069381353852,227.96759521484375,241.92479492187502,Take Profit,72.8944472495298,4.000000000000008,1287.8019014083561,2
MSFT,2024-04-01,2024-04-15,421.3531188964844,412.9260565185547,4.584522495458496,412.9260565185547,438.2072436523438,Stop Loss,-38.63405704225068,-2.000000000000003,1249.1678443661053,14
MSFT,2024-05-14,2024-05-21,413.40380859375,429.9399609375,4.53249759097039,405.135732421875,429.9399609375,Take Profit,74.95007066196632,4.000000000000004,1324.1179150280716,7
MSFT,2024-05-22,2024-05-30,428.0286865234375,419.4681127929687,4.640289156024464,419.4681127929687,445.149833984375,Stop Loss,-39.723537450842144,-2.0000000000000058,1284.3943775772295,8
MSFT,2024-06-05,2024-06-12,421.5563659667969,438.4186206054688,4.570187338880303,413.12523864746095,438.4186206054688,Take Profit,77.06366265463404,4.000000000000009,1361.4580402318636,7
MSFT,2024-06-17,2024-07-05,445.775390625,463.60640625,4.581201886188801,436.8598828125,463.60640625,Take Profit,81.68748241391206,4.000000000000004,1443.1455226457756,18
MSFT,2024-07-10,2024-07-11,463.55194091796875,454.28090209960936,4.669850545079983,454.28090209960936,482.0940185546875,Stop Loss,-43.294365679373264,-2.0000000000000027,1399.8511569664024,1
MSFT,2024-08-30,2024-09-03,415.4736328125,407.16416015625,5.053935002410154,407.16416015625,432.092578125,Stop Loss,-41.99553470899207,-2.0000000000000058,1357.8556222574102,4
MSFT,2024-09-17,2024-09-24,433.41168212890625,424.74344848632813,4.6994197834758245,424.74344848632813,450.74814941406254,Stop Loss,-40.73566866772231,-1.999999999999998,1317.1199535896878,7
MSFT,2024-10-25,2024-10-31,426.43963623046875,417.91084350585936,4.632965049517055,417.91084350585936,443.4972216796875,Stop Loss,-39.51359860769063,-2.000000000000003,1277.6063549819971,6
MSFT,2024-11-06,2024-11-19,418.50146484375,410.13143554687497,4.579218218957707,410.13143554687497,435.2415234375,Stop Loss,-38.32819064945991,-2.0000000000000075,1239.2781643325372,13
MSFT,2024-11-25,2024-12-04,417.95196533203125,434.6700439453125,4.447681553601588,409.5929260253906,434.6700439453125,Take Profit,74.35668985995223,4.0,1313.6348541924895,9
MSFT,2024-12-05,2024-12-20,441.7342529296875,432.8995678710937,4.460718787868987,432.8995678710937,459.403623046875,Stop Loss,-39.40904562577468,-2.000000000000006,1274.2258085667147,15
MSFT,2025-01-28,2025-01-30,446.30511474609375,437.3790124511719,4.282583035010588,437.3790124511719,464.15731933593753,Stop Loss,-38.22677425700144,-1.999999999999997,1235.9990343097134,2
GOOG,2024-03-26,2024-04-09,151.15689086914062,157.20316650390626,12.265392208084096,148.13375305175782,157.20316650390626,Take Profit,74.15994205858314,4.000000000000007,1310.1589763682964,14
GOOG,2024-04-11,2024-04-15,160.21432495117188,157.01003845214842,12.26630930256315,157.01003845214842,166.62289794921875,Stop Loss,-39.30476929104889,-2.00000000000001,1270.8542070772476,4
GOOG,2024-04-17,2024-04-25,156.31834411621094,153.19197723388672,12.194866324829373,153.19197723388672,162.57107788085938,Stop Loss,-38.12562621231743,-2.000000000000001,1232.72858086493,8
GOOG,2024-04-26,2024-04-29,173.06814575195312,169.60678283691405,10.68418953276109,169.60678283691405,179.99087158203125,Stop Loss,-36.9818574259479,-2.000000000000007,1195.7467234389821,3
GOOG,2024-05-01,2024-05-07,164.9772186279297,171.5763073730469,10.871925833612206,161.6776742553711,171.5763073730469,Take Profit,71.74480340633924,4.000000000000008,1267.4915268453215,6
GOOG,2024-05-13,2024-05-20,170.2881317138672,177.0996569824219,11.164825587860701,166.88236907958984,177.0996569824219,Take Profit,76.04949161071929,4.000000000000009,1343.5410184560408,7
GOOG,2024-05-21,2024-05-23,178.89720153808594,175.3192575073242,11.265193140849723,175.3192575073242,186.0530895996094,Stop Loss,-40.306230553681225,-2.0000000000000053,1303.2347879023596,2
GOOG,2024-05-24,2024-05-31,175.69869995117188,172.18472595214843,11.126161903285581,172.18472595214843,182.72664794921874,Stop Loss,-39.09704363707078,-2.0000000000000067,1264.1377442652888,7
